dataset,scenario_key,repetition,model,candidate,candidate_index,params_json,status,fit_seconds,threshold,validation_n_samples,validation_n_benign,validation_n_phishing,validation_threshold,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_macro_f1,validation_roc_auc,validation_pr_auc,validation_fpr,validation_tn,validation_fp,validation_fn,validation_tp
iscx_url2016_binary,s2,r05,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,5.280191500000001,0.67,6847,5354,1493,0.67,0.9975171608003504,0.9950312890863376,0.9979757085020244,0.9906229068988612,0.9963498727226688,0.9990868856056192,0.9979715658861812,0.000560328726186,5351,3,14,1479
iscx_url2016_binary,s2,r05,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,3.7088205000000016,0.82,6847,5354,1493,0.82,0.997809259529721,0.9949765572672472,1.0,0.9899531145344944,0.9967761663125908,0.9983231421643676,0.9969545201481568,0.0,5354,0,15,1478
iscx_url2016_binary,s2,r05,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,3.1771859999998924,0.89,6847,5354,1493,0.89,0.9976632101650358,0.9946416610850636,1.0,0.9892833221701272,0.9965604070042712,0.9980346585647728,0.9961637806651396,0.0,5354,0,16,1477
iscx_url2016_binary,s2,r05,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",ok,2.9941853999998784,0.95,6847,5354,1493,0.95,0.9937198773185336,0.9926031979395316,0.9807692307692308,0.9906229068988612,0.9908250602459798,0.9981088436361344,0.9964106376956604,0.0054165110197982,5325,29,14,1479
iscx_url2016_binary,s2,r06,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,2.405862900000102,0.71,6847,5354,1493,0.71,0.7787352125018256,0.8500642144976895,0.4962559564329475,0.9765572672471534,0.747268400113409,0.7975419345815273,0.4705880209975827,0.2764288382517744,3874,1480,35,1458
iscx_url2016_binary,s2,r06,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,2.4388527999999496,0.79,6847,5354,1493,0.79,0.780049656783993,0.8499386753423585,0.4977747346799041,0.9738780977896851,0.7482641926940925,0.8157478017824934,0.5253968774529651,0.2740007471049682,3887,1467,39,1454
iscx_url2016_binary,s2,r06,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,1.997622599999886,0.91,6847,5354,1493,0.91,0.776690521396232,0.8475492404974928,0.4938817131203263,0.973208305425318,0.7450528831267254,0.7921690839157006,0.4545533281222333,0.2781098244303324,3865,1489,40,1453
iscx_url2016_binary,s2,r06,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,4.948378199999752,0.65,6847,5354,1493,0.65,0.9982474076237768,0.9959812458137978,1.0,0.9919624916275954,0.9974228136385992,0.9987432323323812,0.9976744035571832,0.0,5354,0,12,1481
iscx_url2016_binary,s2,r06,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,4.527489099999912,0.64,6847,5354,1493,0.64,0.998393456988462,0.9965576500571338,0.9993261455525606,0.9933020763563296,0.9976392991974896,0.9986814322897968,0.9974737308132252,0.000186776242062,5353,1,10,1483
iscx_url2016_binary,s2,r06,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,4.798737499999788,0.79,6847,5354,1493,0.79,0.9975171608003504,0.9945482729640328,0.9993234100135318,0.9892833221701272,0.996346321820936,0.9989771717648366,0.9976824724078152,0.000186776242062,5353,1,16,1477
iscx_url2016_binary,s2,r06,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,3.7531204000001703,0.86,6847,5354,1493,0.86,0.9986855557178326,0.9969859343603482,1.0,0.9939718687206964,0.9980685175252187,0.9992009779919292,0.9980646707171406,0.0,5354,0,9,1484
iscx_url2016_binary,s2,r06,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,3.3059696999998778,0.93,6847,5354,1493,0.93,0.998393456988462,0.9963161419959812,1.0,0.9926322839919623,0.9976381529381974,0.9987727562393648,0.997468485723068,0.0,5354,0,11,1482
iscx_url2016_binary,s2,r06,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",ok,3.0220008000001144,0.95,6847,5354,1493,0.95,0.9799912370381187,0.9847907468072272,0.9211180124223602,0.9933020763563296,0.971456833465733,0.9984466171482358,0.9969867671807392,0.0237205827418752,5227,127,10,1483
iscx_url2016_binary,s2,r07,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,2.521885900000143,0.64,7064,5582,1482,0.64,0.9869762174405436,0.9694564802713176,0.9985652797704448,0.9392712550607288,0.9799174011778218,0.9891435793960828,0.9776711824432508,0.0003582945180938,5580,2,90,1392
iscx_url2016_binary,s2,r07,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,2.7311016999997264,0.82,7064,5582,1482,0.82,0.9847112117780294,0.9645539861836604,0.9971056439942112,0.9298245614035088,0.9763512173057388,0.9885112451774092,0.9754831310979049,0.0007165890361877,5578,4,104,1378
iscx_url2016_binary,s2,r07,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,2.7245834999998806,0.93,7064,5582,1482,0.93,0.9848527746319364,0.964643559813184,0.997827661115134,0.9298245614035088,0.9765640844612972,0.9889573000936596,0.9762184073351986,0.0005374417771408,5579,3,104,1378
iscx_url2016_binary,s2,r07,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,4.771173499999804,0.35,7064,5582,1482,0.35,0.9963193657984144,0.991971495035856,0.9979480164158688,0.9844804318488528,0.9944218643092616,0.9988427957416623,0.997161237577263,0.0005374417771408,5579,3,23,1459
iscx_url2016_binary,s2,r07,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,3.1978628000001663,0.42,7064,5582,1482,0.42,0.9953284258210644,0.9896098216215512,0.9979381443298968,0.979757085020243,0.9929076234012284,0.9985861630622044,0.9964153395470664,0.0005374417771408,5579,3,30,1452
iscx_url2016_binary,s2,r07,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,4.905916799999886,0.55,7064,5582,1482,0.55,0.9956115515288788,0.9905323937410154,0.9972583961617546,0.9817813765182186,0.99334414699726,0.998705836332418,0.9966149085795872,0.0007165890361877,5578,4,27,1455
iscx_url2016_binary,s2,r07,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,2.3223982999998043,0.22,7064,5582,1482,0.22,0.9963193657984144,0.991971495035856,0.9979480164158688,0.9844804318488528,0.9944218643092616,0.9976936905834302,0.9950860797784352,0.0005374417771408,5579,3,23,1459
iscx_url2016_binary,s2,r07,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,2.211220400000002,0.23,7064,5582,1482,0.23,0.9960362400906002,0.990801114629586,0.9993131868131868,0.9817813765182186,0.993983736573122,0.9981734716031044,0.9962989359752136,0.0001791472590469,5581,1,27,1455
iscx_url2016_binary,s2,r07,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",ok,1.7704603000001953,0.12,7064,5582,1482,0.12,0.9970271800679502,0.9936584046175024,0.9979550102249488,0.9878542510121456,0.9955002098925312,0.9984737427174584,0.996858947145802,0.0005374417771408,5579,3,18,1464
iscx_url2016_binary,s2,r08,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,1.5958906999999272,0.43,6847,5354,1493,0.43,0.7752300277493793,0.849513456021013,0.492271505376344,0.9812458137977228,0.74439919445066,0.7937394805443708,0.4629487807448152,0.2822189017556967,3843,1511,28,1465
iscx_url2016_binary,s2,r08,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,2.258138499999859,0.86,6847,5354,1493,0.86,0.7816561997955309,0.8420301464110563,0.4996473906911142,0.9490957803081044,0.7475088542894202,0.8194600577817888,0.5238858657682152,0.2650354874859917,3935,1419,76,1417
iscx_url2016_binary,s2,r08,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,1.3603401000000304,0.61,6847,5354,1493,0.61,0.7756681758434351,0.8510011606898686,0.4927924907810929,0.984594775619558,0.745102977796676,0.791934769179343,0.4530204862360033,0.2825924542398207,3841,1513,23,1470
iscx_url2016_binary,s2,r08,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,2.873656700000083,0.66,6847,5354,1493,0.66,0.9970790127062948,0.993543584417482,0.9993220338983052,0.987273945077026,0.9956984137594468,0.9969607889988916,0.9945091792960756,0.000186776242062,5353,1,19,1474
iscx_url2016_binary,s2,r08,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,2.5056860999998207,0.62,6847,5354,1493,0.62,0.9969329633416094,0.993450196296451,0.9986449864498644,0.987273945077026,0.995484434729972,0.9974693257865556,0.9951641592808652,0.000373552484124,5352,2,19,1474
iscx_url2016_binary,s2,r08,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,3.097541000000092,0.76,6847,5354,1493,0.76,0.9962027165181832,0.9915342073243808,0.9993192648059904,0.9832551908908238,0.9943997429988451,0.9974007702737292,0.9949811567638476,0.000186776242062,5353,1,25,1468
iscx_url2016_binary,s2,r08,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,1.7898840999996537,0.78,6847,5354,1493,0.78,0.9975171608003504,0.9945482729640328,0.9993234100135318,0.9892833221701272,0.996346321820936,0.9981771489463592,0.9965744949140316,0.000186776242062,5353,1,16,1477
iscx_url2016_binary,s2,r08,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,2.911935200000244,0.82,6847,5354,1493,0.82,0.9970790127062948,0.9933020763563296,1.0,0.9866041527126592,0.9956963156388864,0.9983350267879414,0.996733479248378,0.0,5354,0,20,1473
iscx_url2016_binary,s2,r08,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",ok,1.836295900000096,0.91,6847,5354,1493,0.91,0.997809259529721,0.9949765572672472,1.0,0.9899531145344944,0.9967761663125908,0.9986308913642824,0.9973064442774352,0.0,5354,0,15,1478
iscx_url2016_binary,s2,r09,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,1.4124165999996876,0.69,7064,5582,1482,0.69,0.9847112117780294,0.9640583696100488,0.9985486211901308,0.9284750337381916,0.9763265488505104,0.9867421357737975,0.972922357643154,0.0003582945180938,5580,2,106,1376
iscx_url2016_binary,s2,r09,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,1.4841472000002796,0.86,7064,5582,1482,0.86,0.9823046432616082,0.9585706853192568,0.9977989728539984,0.9176788124156544,0.9724923275244792,0.9872765554986604,0.9722717545024916,0.0005374417771408,5579,3,122,1360
iscx_url2016_binary,s2,r09,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,1.5476636000003057,0.95,7064,5582,1482,0.95,0.983295583238958,0.960932358733562,0.9978102189781022,0.9224021592442644,0.974080411075516,0.988673831589972,0.9748765365004908,0.0005374417771408,5579,3,115,1367
iscx_url2016_binary,s2,r09,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,3.5955963000001248,0.51,7064,5582,1482,0.51,0.9954699886749716,0.9892037786774628,1.0,0.9784075573549258,0.993113892264193,0.9988766427271774,0.997232738509107,0.0,5582,0,32,1450
iscx_url2016_binary,s2,r09,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,2.726211400000011,0.33,7064,5582,1482,0.33,0.9956115515288788,0.9932582848958794,0.9898717083051992,0.9892037786774628,0.9933805484842992,0.9985571513603344,0.9964723706061008,0.002687208885704,5567,15,16,1466
iscx_url2016_binary,s2,r09,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,3.0162750999998025,0.49,7064,5582,1482,0.49,0.9956115515288788,0.9902845854542096,0.9979409746053536,0.98110661268556,0.9933408081887648,0.9979712358646526,0.9951254408373236,0.0005374417771408,5579,3,28,1454
iscx_url2016_binary,s2,r09,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,1.7876468999997996,0.36,7064,5582,1482,0.36,0.9958946772366932,0.9904637327132566,0.9993127147766324,0.98110661268556,0.9937673054132006,0.9980021816799808,0.9960001775127464,0.0001791472590469,5581,1,28,1454
iscx_url2016_binary,s2,r09,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,1.9789959999998248,0.31,7064,5582,1482,0.31,0.9964609286523216,0.9918132603785736,0.9993145990404386,0.9838056680161944,0.9946323766106936,0.9984883694504844,0.996798404880695,0.0001791472590469,5581,1,24,1458
iscx_url2016_binary,s2,r09,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.4967095851216023, ""subsample"": 0.9}",ok,1.5751705000002405,0.32,7064,5582,1482,0.32,0.9961778029445072,0.9916341131195268,0.997946611909651,0.9838056680161944,0.994205870411306,0.9986499888063184,0.9968553818163192,0.0005374417771408,5579,3,24,1458
iscx_url2016_binary,s3,r00,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,1.222795700000006,0.77,6798,5303,1495,0.77,0.7789055604589585,0.8530041996799944,0.498645903859174,0.9852842809364548,0.7489275526039401,0.7989137214563349,0.4971640506509551,0.2792758815764661,3822,1481,22,1473
iscx_url2016_binary,s3,r00,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,1.707676900000024,0.86,6798,5303,1495,0.86,0.7809649897028538,0.8536037215004821,0.5010224948875256,0.9832775919732442,0.7506881356534181,0.807189342563085,0.5189326796973293,0.2760701489722798,3839,1464,25,1470
iscx_url2016_binary,s3,r00,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,2.096992599999794,0.91,6798,5303,1495,0.91,0.7778758458370109,0.8528245197234858,0.4974704890387858,0.9866220735785952,0.7480773837104286,0.7901206927106952,0.4723781365828583,0.2809730341316236,3813,1490,20,1475
iscx_url2016_binary,s3,r00,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,3.0534115999998903,0.66,6798,5303,1495,0.66,0.998676081200353,0.996989966555184,1.0,0.993979933110368,0.998066511046646,0.99909636559605,0.9983276039551496,0.0,5303,0,9,1486
iscx_url2016_binary,s3,r00,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,2.6923878000002333,0.66,6798,5303,1495,0.66,0.998676081200353,0.996989966555184,1.0,0.993979933110368,0.998066511046646,0.9990623090230368,0.9982762333125192,0.0,5303,0,9,1486
iscx_url2016_binary,s3,r00,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,3.002516200000173,0.73,6798,5303,1495,0.73,0.998676081200353,0.996989966555184,1.0,0.993979933110368,0.998066511046646,0.9991497208937706,0.9984217403508148,0.0,5303,0,9,1486
iscx_url2016_binary,s3,r00,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,1.933428499999991,0.78,6798,5303,1495,0.78,0.999117387466902,0.9979933110367892,1.0,0.9959866220735786,0.9987119392381936,0.9990388478282944,0.998348977514898,0.0,5303,0,6,1489
iscx_url2016_binary,s3,r00,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,1.511858200000006,0.82,6798,5303,1495,0.82,0.9992644895557516,0.9983277591973244,1.0,0.9966555183946488,0.9989268745006724,0.999085517946868,0.9983555708858756,0.0,5303,0,5,1490
iscx_url2016_binary,s3,r00,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 3.537326264507809, ""subsample"": 0.9}",ok,1.600531300000057,0.91,6798,5303,1495,0.91,0.9992644895557516,0.9983277591973244,1.0,0.9966555183946488,0.9989268745006724,0.999186930853174,0.9985061805934136,0.0,5303,0,5,1490
iscx_url2016_binary,s3,r01,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,2.163017500000024,0.66,6879,5388,1491,0.66,0.9899694723070214,0.9780738999699758,0.996508379888268,0.9570757880617036,0.98501293229816,0.9930059197053144,0.9866647412768904,0.000927988121752,5383,5,64,1427
iscx_url2016_binary,s3,r01,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,1.8157476999999744,0.85,6879,5388,1491,0.85,0.9861898531763338,0.9688698262328238,0.9978601997146932,0.9382964453386988,0.9792092215543524,0.9919268145373104,0.9829757375103716,0.0005567928730512,5385,3,92,1399
iscx_url2016_binary,s3,r01,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,2.693655099999887,0.94,6879,5388,1491,0.94,0.9863352231428988,0.9701753580129626,0.9950389794472004,0.9416498993963782,0.9794748698201684,0.9925584190617598,0.9840169647081212,0.0012991833704528,5381,7,87,1404
iscx_url2016_binary,s3,r01,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,3.356025300000056,0.53,6879,5388,1491,0.53,0.9991277802006104,0.9979879275653925,1.0,0.9959758551307848,0.9987136939702372,0.9998144023756496,0.9995402155797032,0.0,5388,0,6,1485
iscx_url2016_binary,s3,r01,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,2.786862999999812,0.53,6879,5388,1491,0.53,0.9991277802006104,0.9979879275653925,1.0,0.9959758551307848,0.9987136939702372,0.9998941931718996,0.9996783179925092,0.0,5388,0,6,1485
iscx_url2016_binary,s3,r01,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,3.003962899999806,0.56,6879,5388,1491,0.56,0.9991277802006104,0.9982304741589852,0.999327505043712,0.9966465459423206,0.9987143193561692,0.9999764735405754,0.9999171342448796,0.0001855976243504,5387,1,5,1486
iscx_url2016_binary,s3,r01,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,2.0789206999997987,0.37,6879,5388,1491,0.37,0.9992731501671754,0.998565819564753,0.9993279569892471,0.9973172367538564,0.9989288597508844,0.9999804568564568,0.999933100889008,0.0001855976243504,5387,1,4,1487
