source_dataset,target_dataset,repetition,model,cohort,comparison,metric,delta
iscx_url2016_binary,phiusiil,r06,rf,unfiltered,f_stable_minus_f_single,pr_auc,-0.01845490308504516
iscx_url2016_binary,phiusiil,r06,rf,unfiltered,f_stable_minus_f_single,recall,-0.006548185132350559
iscx_url2016_binary,phiusiil,r06,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r06,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.0032740925661752796
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,-9.16289701772266e-05
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.004082548470854985
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.010206332862246315
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,recall,-0.00043562390460860634
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.00021781195230419215
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.00013212377445820378
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.02676763644046337
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.04706618527222406
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,-0.0006281088857146289
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.0003140544428572034
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-4.049480428097718e-05
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.022685087969608386
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.036859852409977745
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00019248498110602252
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-9.624249055301126e-05
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,macro_f1,-9.00403121993909e-05
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,roc_auc,-0.004255526279812127
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,pr_auc,0.009674922494326277
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,recall,-0.000425978760500767
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.0002129893802503835
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,macro_f1,-0.00013402187560024315
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,roc_auc,-0.026770973546183352
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,pr_auc,0.0464831768635095
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,recall,-0.0006340148993499994
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.0003170074496749997
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-4.398156340085224e-05
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,roc_auc,-0.022515447266371225
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,pr_auc,0.036808254369183224
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,recall,-0.00020803613884923244
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r06,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.00010401806942461622
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.002531737374432852
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.08828556841525453
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.05837653276067156
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,recall,-0.011455183749670361
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,fpr,6.679580522339634e-05
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.005760989777446768
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.005617861122427903
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.08265570921898086
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.057046145040238805
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,recall,-0.025720895310375802
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,6.679580522339634e-05
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.012893845557799488
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.003086123747995051
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.005629859196273679
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.0013303877204327574
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,recall,-0.01426571156070544
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.00713285578035272
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,macro_f1,-0.0023674645012946582
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,roc_auc,-0.0876331323693958
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,pr_auc,-0.05772150008129201
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,recall,-0.010609843081312409
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,fpr,6.674131806683192e-05
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.00533829219968962
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,macro_f1,-0.005504884440947322
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.08184284444896467
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.05627432260058812
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,recall,-0.025003962593120876
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,fpr,6.674131806683192e-05
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.012535351955593854
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.0031374199396526636
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,roc_auc,0.005790287920431125
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,pr_auc,0.0014471774807038873
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,recall,-0.014394119511808467
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.007197059755904234
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.0006088639215399705
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.02722265036669025
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.01304894265298584
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,recall,-0.002891698289332112
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.001445849144666056
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.0013430315954872096
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.019127056109646934
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.00799763068916376
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,recall,-0.00637188254631782
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.00318594127315891
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.0007341676739472391
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.04634970647633718
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.0210465733421496
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,recall,-0.0034801842569857078
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.0017400921284928539
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,macro_f1,-0.0005913302479580995
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,roc_auc,-0.02690965563672032
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,pr_auc,-0.012966169005878936
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,recall,-0.002793628150261518
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.001396814075130759
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,macro_f1,-0.00131401782475693
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.01984851232678142
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.00842473325295412
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,recall,-0.006201458234268542
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.003100729117134271
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,macro_f1,-0.0007226875767988306
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,roc_auc,0.04675816796350174
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,pr_auc,0.021390902258833056
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,recall,-0.003407830084007024
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.001703915042003512
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,6.613199922611557e-05
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.01420794057118302
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.06404599532562044
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,recall,0.00031453560340111153
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,0.00015726780170055576
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.0002601898214660281
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.11485969816580321
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.09567505197285775
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,0.001237849794029966
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.000618924897014983
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,0.00019405782223991253
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.1006517575946202
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.03162905664723731
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,0.0009233141906288544
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.0004616570953144272
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,macro_f1,6.490968813654963e-05
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,roc_auc,0.013654017589796008
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,pr_auc,0.0633182344191176
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,recall,0.00030710096687280863
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,0.00015355048343640432
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,macro_f1,0.0002553817807426917
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,roc_auc,0.1149400196079553
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,pr_auc,0.09551607916934185
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,recall,0.0012085909018862973
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.0006042954509431486
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,macro_f1,0.00019047209260614206
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,roc_auc,0.1012860020181593
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,pr_auc,0.03219784475022425
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,recall,0.0009014899350134886
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
iscx_url2016_binary,phiusiil,r07,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.0004507449675067443
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.00014512217471379651
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.005389770082563028
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.009470507508471615
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,recall,-0.00041148546251967844
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,fpr,5.195229295151815e-05
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.0002317188777355983
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.005016796845969451
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.00788847662131853
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.0036154968102408147
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.02379590321059033
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,9.648282976715272e-05
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.011849710190411589
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,0.005161919020683248
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.002498706538755502
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.01308600431871243
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,recall,0.02420738867311001
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,4.453053681563457e-05
iscx_url2016_binary,phiusiil,r08,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.012081429068147187
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,macro_f1,0.00010148833495121634
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,roc_auc,0.005080881226088518
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,pr_auc,0.009118965910321186
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,recall,0.0007231732445711625
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,fpr,5.190991405201739e-05
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,0.00033563166525957255
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,macro_f1,0.00526394896276261
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,roc_auc,0.007503583776988121
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.0037103125313676655
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,recall,0.024865271833888092
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,fpr,9.640412609657201e-05
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.01238443385389576
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,macro_f1,0.005162460627811394
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,roc_auc,0.0024227025508996025
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.012829278441688852
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,recall,0.02414209858931693
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,fpr,4.4494212044554615e-05
iscx_url2016_binary,phiusiil,r08,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.012048802188636187
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.0014572525970318884
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.014147988122485688
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.007351100751167683
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,recall,-0.006864781862523817
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.0034323909312617973
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.0024299607130158773
iscx_url2016_binary,phiusiil,r08,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.05431382586337036
