source_dataset,target_dataset,repetition,model,fpr_budget,threshold_variant,threshold,evaluation_scope,validation_within_budget,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
phiusiil,iscx_url2016_binary,r06,xgb,0.001,safer_neighbor,0.9209250807762146,external_primary,True,41919,33363,8556,0.20384551158186026,0.4993571762505844,0.20389901689414908,0.9987143525011688,0.16932863031071654,0.0983882023820679,0.11613499079383016,1.0,0,33363,11,8545,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r06,xgb,0.001,selected,0.9205304384231567,source_validation,True,35674,20127,15547,0.9926557156472501,0.9917129846750551,0.9987600339359133,0.9843699749147745,0.992520071891784,0.9994813103385128,0.9995550355359867,0.0009440055646643812,20108,19,243,15304,0.0013733782179399046,0.001384860614589746,9.440055646643811
phiusiil,iscx_url2016_binary,r06,xgb,0.001,selected,0.9205304384231567,source_s3_test,True,35674,20127,15547,0.9943095812076022,0.9935811836812186,0.999024326785482,0.9879076349134881,0.9942067429254831,0.9995048583068237,0.9995081807834978,0.0007452675510508272,20112,15,188,15359,0.0011357834600629643,0.0011473385789933191,7.452675510508272
phiusiil,iscx_url2016_binary,r06,xgb,0.001,selected,0.9205304384231567,external_primary,True,41919,33363,8556,0.20384551158186026,0.4993571762505844,0.20389901689414908,0.9987143525011688,0.16932863031071654,0.0983882023820679,0.11613499079383016,1.0,0,33363,11,8545,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r06,xgb,0.001,more_permissive_neighbor,0.9175208806991577,source_validation,False,35674,20127,15547,0.9925996524079161,0.9916633001716517,0.9986296900489396,0.9843699749147745,0.9924630890844148,0.9994813103385128,0.9995550355359867,0.001043374571471158,20106,21,243,15304,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r06,xgb,0.001,more_permissive_neighbor,0.9175208806991577,source_s3_test,True,35674,20127,15547,0.9943656444469361,0.9936528230658455,0.9989595526076213,0.9881005981861453,0.9942639937551261,0.9995048583068237,0.9995081807834978,0.0007949520544542157,20111,16,185,15362,0.0011956088525730474,0.0012071432436057557,7.949520544542157
phiusiil,iscx_url2016_binary,r06,xgb,0.001,more_permissive_neighbor,0.9175208806991577,external_primary,True,41919,33363,8556,0.20384551158186026,0.4993571762505844,0.20389901689414908,0.9987143525011688,0.16932863031071654,0.0983882023820679,0.11613499079383016,1.0,0,33363,11,8545,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r06,xgb,0.01,safer_neighbor,0.5115010142326355,source_validation,True,35674,20127,15547,0.9924314626899142,0.9927803114786616,0.987242457102762,0.9954975236380009,0.9923118329335862,0.9994813103385128,0.9995550355359867,0.009936900680677697,19927,200,70,15477,0.011154567012271905,0.01116585249731659,99.36900680677697
phiusiil,iscx_url2016_binary,r06,xgb,0.01,safer_neighbor,0.5115010142326355,source_s3_test,True,35674,20127,15547,0.9918427986769075,0.9922659424866672,0.985859872611465,0.9955618447288866,0.9917152145356609,0.9995048583068237,0.9995081807834978,0.011029959755552243,19905,222,69,15478,0.012308303135657252,0.012319610043236218,110.29959755552242
phiusiil,iscx_url2016_binary,r06,xgb,0.01,safer_neighbor,0.5115010142326355,external_primary,True,41919,33363,8556,0.2041079224218135,0.5,0.2041079224218135,1.0,0.16950965824665676,0.0983882023820679,0.11613499079383016,1.0,0,33363,0,8556,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r06,xgb,0.01,selected,0.5110791325569153,source_validation,True,35674,20127,15547,0.9924034310702472,0.9927554692269599,0.9871794871794872,0.9954975236380009,0.9922834130525016,0.9994813103385128,0.9995550355359867,0.009986585184081085,19926,201,70,15477,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r06,xgb,0.01,selected,0.5110791325569153,source_s3_test,True,35674,20127,15547,0.9918427986769075,0.9922659424866672,0.985859872611465,0.9955618447288866,0.9917152145356609,0.9995048583068237,0.9995081807834978,0.011029959755552243,19905,222,69,15478,0.012308303135657252,0.012319610043236218,110.29959755552242
phiusiil,iscx_url2016_binary,r06,xgb,0.01,selected,0.5110791325569153,external_primary,True,41919,33363,8556,0.2041079224218135,0.5,0.2041079224218135,1.0,0.16950965824665676,0.0983882023820679,0.11613499079383016,1.0,0,33363,0,8556,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r06,xgb,0.01,more_permissive_neighbor,0.509382963180542,source_validation,False,35674,20127,15547,0.9923753994505803,0.9927306269752583,0.9871165252886026,0.9954975236380009,0.9922549935627867,0.9994813103385128,0.9995550355359867,0.010036269687484474,19925,202,70,15477,0.011259589931342061,0.011270877292309339,100.36269687484474
phiusiil,iscx_url2016_binary,r06,xgb,0.01,more_permissive_neighbor,0.509382963180542,source_s3_test,True,35674,20127,15547,0.9917026405785726,0.9921417312281587,0.9855460044571792,0.9955618447288866,0.991573161823629,0.9995048583068237,0.9995081807834978,0.011278382272569186,19900,227,69,15478,0.01257007686725578,0.012581388862467575,112.78382272569186
phiusiil,iscx_url2016_binary,r06,xgb,0.01,more_permissive_neighbor,0.509382963180542,external_primary,True,41919,33363,8556,0.2041079224218135,0.5,0.2041079224218135,1.0,0.16950965824665676,0.0983882023820679,0.11613499079383016,1.0,0,33363,0,8556,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r07,lr,0.001,safer_neighbor,0.9996729478599841,source_validation,True,35675,20127,15548,0.9706236860546601,0.9664442406361488,0.9986244841815681,0.9338821713403653,0.9698850830867363,0.9949278378923626,0.9965874933154567,0.0009936900680677697,20107,20,1028,14520,0.001432139113093784,0.0014436068885975365,9.936900680677697
phiusiil,iscx_url2016_binary,r07,lr,0.001,safer_neighbor,0.9996729478599841,source_s3_test,True,35674,20127,15547,0.9495430845994282,0.942264702371433,0.9984770469214591,0.8855727793143372,0.9478985200924711,0.9935198298548478,0.9956821831457257,0.001043374571471158,20106,21,1779,13768,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r07,lr,0.001,safer_neighbor,0.9996729478599841,external_primary,True,41233,32773,8460,0.2609802827832076,0.5332197736864493,0.21667610564794315,0.9949172576832152,0.24459335672712412,0.5505019556042031,0.22324915647009475,0.9284777103103165,2344,30429,43,8417,0.9307839111154202,0.9308062339164359,9284.777103103164
phiusiil,iscx_url2016_binary,r07,lr,0.001,selected,0.9996728318445892,source_validation,True,35675,20127,15548,0.9706517168885774,0.9664763991131233,0.9986245787772505,0.9339464882943144,0.9699140894575067,0.9949278378923626,0.9965874933154567,0.0009936900680677697,20107,20,1027,14521,0.001432139113093784,0.0014436068885975365,9.936900680677697
phiusiil,iscx_url2016_binary,r07,lr,0.001,selected,0.9996728318445892,source_s3_test,True,35674,20127,15547,0.9495430845994282,0.942264702371433,0.9984770469214591,0.8855727793143372,0.9478985200924711,0.9935198298548478,0.9956821831457257,0.001043374571471158,20106,21,1779,13768,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r07,lr,0.001,selected,0.9996728318445892,external_primary,True,41233,32773,8460,0.2609802827832076,0.5332197736864493,0.21667610564794315,0.9949172576832152,0.24459335672712412,0.5505019556042031,0.22324915647009475,0.9284777103103165,2344,30429,43,8417,0.9307839111154202,0.9308062339164359,9284.777103103164
phiusiil,iscx_url2016_binary,r07,lr,0.001,more_permissive_neighbor,0.9996569942473003,source_validation,False,35675,20127,15548,0.9706236860546601,0.9664515568614216,0.9985559070279191,0.9339464882943144,0.9698856250766201,0.9949278378923626,0.9965874933154567,0.001043374571471158,20106,21,1027,14521,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r07,lr,0.001,more_permissive_neighbor,0.9996569942473003,source_s3_test,True,35674,20127,15547,0.9501878118517688,0.9430117132103597,0.998407412769654,0.887116485495594,0.9485774572808778,0.9935198298548478,0.9956821831457257,0.0010930590748745466,20105,22,1755,13792,0.0015490224537526582,0.0015604641541001004,10.930590748745466
phiusiil,iscx_url2016_binary,r07,lr,0.001,more_permissive_neighbor,0.9996569942473003,external_primary,True,41233,32773,8460,0.26093177794485,0.5331892607642268,0.21666495057660626,0.9949172576832152,0.2445327410186658,0.5505019556042031,0.22324915647009475,0.9285387361547616,2342,30431,43,8417,0.9308440099500991,0.9308663335628966,9285.387361547615
phiusiil,iscx_url2016_binary,r07,lr,0.01,safer_neighbor,0.8979009274531187,source_validation,True,35675,20127,15548,0.9863489838822705,0.985802066767971,0.9870642261173275,0.9815410342166195,0.9861113983298189,0.9949278378923626,0.9965874933154567,0.009936900680677697,19927,200,287,15261,0.011154567012271905,0.01116585249731659,99.36900680677697
phiusiil,iscx_url2016_binary,r07,lr,0.01,safer_neighbor,0.8979009274531187,source_s3_test,True,35674,20127,15547,0.9870213600941863,0.9867489652579792,0.985578161215555,0.9846272592783174,0.9868024013300605,0.9935198298548478,0.9956821831457257,0.01112932876235902,19903,224,239,15308,0.012413031095617037,0.012424340029406726,111.2932876235902
phiusiil,iscx_url2016_binary,r07,lr,0.01,safer_neighbor,0.8979009274531187,external_primary,True,41233,32773,8460,0.25246768365144423,0.5286978145173559,0.21501210653753028,0.9971631205673759,0.23364533362218154,0.5505019556042031,0.22324915647009475,0.939767491532664,1974,30799,24,8436,0.9418931026336456,0.9419155701323744,9397.674915326641
phiusiil,iscx_url2016_binary,r07,lr,0.01,selected,0.8970766168470069,source_validation,True,35675,20127,15548,0.9863209530483532,0.9857772245162693,0.987000388048118,0.9815410342166195,0.9860829834507301,0.9949278378923626,0.9965874933154567,0.009986585184081085,19926,201,287,15261,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r07,lr,0.01,selected,0.8970766168470069,source_s3_test,True,35674,20127,15547,0.9870213600941863,0.9867562835517203,0.9855156431054461,0.984691580369203,0.9868025951067989,0.9935198298548478,0.9956821831457257,0.011179013265762408,19902,225,238,15309,0.012465385801438114,0.01247669575278768,111.79013265762408
phiusiil,iscx_url2016_binary,r07,lr,0.01,selected,0.8970766168470069,external_primary,True,41233,32773,8460,0.25246768365144423,0.5286978145173559,0.21501210653753028,0.9971631205673759,0.23364533362218154,0.5505019556042031,0.22324915647009475,0.939767491532664,1974,30799,24,8436,0.9418931026336456,0.9419155701323744,9397.674915326641
phiusiil,iscx_url2016_binary,r07,lr,0.01,more_permissive_neighbor,0.8968156194270229,source_validation,False,35675,20127,15548,0.9862929222144359,0.9857523822645675,0.9869365582357886,0.9815410342166195,0.9860545689732454,0.9949278378923626,0.9965874933154567,0.010036269687484474,19925,202,287,15261,0.011259589931342061,0.011270877292309339,100.36269687484474
phiusiil,iscx_url2016_binary,r07,lr,0.01,more_permissive_neighbor,0.8968156194270229,source_s3_test,True,35674,20127,15547,0.9870493917138532,0.9867884440971632,0.9855165754747345,0.9847559014600887,0.9868311958664508,0.9935198298548478,0.9956821831457257,0.011179013265762408,19902,225,237,15310,0.012465385801438114,0.01247669575278768,111.79013265762408
phiusiil,iscx_url2016_binary,r07,lr,0.01,more_permissive_neighbor,0.8968156194270229,external_primary,True,41233,32773,8460,0.25246768365144423,0.5286978145173559,0.21501210653753028,0.9971631205673759,0.23364533362218154,0.5505019556042031,0.22324915647009475,0.939767491532664,1974,30799,24,8436,0.9418931026336456,0.9419155701323744,9397.674915326641
phiusiil,iscx_url2016_binary,r07,rf,0.001,safer_neighbor,0.9819406148558335,source_validation,True,35675,20127,15548,0.9393973370707779,0.9305977486107033,0.9987332339791356,0.8620401337792643,0.9371768494232524,0.9992465182724635,0.9990503768569837,0.0008446365578576042,20110,17,2145,13403,0.001255133554005273,0.0012666490726384563,8.446365578576042
phiusiil,iscx_url2016_binary,r07,rf,0.001,safer_neighbor,0.9819406148558335,source_s3_test,True,35674,20127,15547,0.9458148791837192,0.9381703071710628,0.9966438056325697,0.8786261014986814,0.9440006821151254,0.9987853677677013,0.9983381906911174,0.0022854871565558704,20081,46,1887,13660,0.0029100161578034483,0.002921304415332428,22.854871565558703
phiusiil,iscx_url2016_binary,r07,rf,0.001,safer_neighbor,0.9819406148558335,external_primary,True,41233,32773,8460,0.2031382630417384,0.4947723898304975,0.20346646571213264,0.9893617021276596,0.16894275009210458,0.4560736133986786,0.19107410940187974,0.9998169224666646,6,32767,90,8370,0.9999053252143496,0.9999202663805824,9998.169224666646
phiusiil,iscx_url2016_binary,r07,rf,0.001,selected,0.9819117647058824,source_validation,True,35675,20127,15548,0.9394533987386124,0.9306620655646524,0.9987334227387871,0.8621687676871623,0.9372363364942953,0.9992465182724635,0.9990503768569837,0.0008446365578576042,20110,17,2143,13405,0.001255133554005273,0.0012666490726384563,8.446365578576042
phiusiil,iscx_url2016_binary,r07,rf,0.001,selected,0.9819117647058824,source_s3_test,True,35674,20127,15547,0.9459270056623872,0.9382989493528342,0.9966447848285923,0.8788833858622243,0.9441188931037636,0.9987853677677013,0.9983381906911174,0.0022854871565558704,20081,46,1883,13664,0.0029100161578034483,0.002921304415332428,22.854871565558703
phiusiil,iscx_url2016_binary,r07,rf,0.001,selected,0.9819117647058824,external_primary,True,41233,32773,8460,0.2031382630417384,0.4947723898304975,0.20346646571213264,0.9893617021276596,0.16894275009210458,0.4560736133986786,0.19107410940187974,0.9998169224666646,6,32767,90,8370,0.9999053252143496,0.9999202663805824,9998.169224666646
phiusiil,iscx_url2016_binary,r07,rf,0.001,more_permissive_neighbor,0.9819049255215421,source_validation,False,35675,20127,15548,0.9393412754029432,0.9305626965578455,0.9984358706986444,0.8621687676871623,0.937122853753684,0.9992465182724635,0.9990503768569837,0.001043374571471158,20106,21,2143,13405,0.0014906822272049613,0.001502136477159864,10.43374571471158
phiusiil,iscx_url2016_binary,r07,rf,0.001,more_permissive_neighbor,0.9819049255215421,source_s3_test,True,35674,20127,15547,0.9459550372820542,0.9383311098982771,0.9966450295383269,0.87894770695311,0.9441484440837262,0.9987853677677013,0.9983381906911174,0.0022854871565558704,20081,46,1882,13665,0.0029100161578034483,0.002921304415332428,22.854871565558703
phiusiil,iscx_url2016_binary,r07,rf,0.001,more_permissive_neighbor,0.9819049255215421,external_primary,True,41233,32773,8460,0.2031382630417384,0.4947723898304975,0.20346646571213264,0.9893617021276596,0.16894275009210458,0.4560736133986786,0.19107410940187974,0.9998169224666646,6,32767,90,8370,0.9999053252143496,0.9999202663805824,9998.169224666646
phiusiil,iscx_url2016_binary,r07,rf,0.01,safer_neighbor,0.7917272185763963,source_validation,True,35675,20127,15548,0.991198318149965,0.9913654832845646,0.9872073685557119,0.992667867249807,0.991056459988183,0.9992465182724635,0.9990503768569837,0.009936900680677697,19927,200,114,15434,0.011154567012271905,0.01116585249731659,99.36900680677697
phiusiil,iscx_url2016_binary,r07,rf,0.01,safer_neighbor,0.7917272185763963,source_s3_test,True,35674,20127,15547,0.9888153837528733,0.9890999719159679,0.9831589691247767,0.9913166527304303,0.9886385168374261,0.9987853677677013,0.9983381906911174,0.01311670889849456,19863,264,135,15412,0.014502798607924028,0.014514150242082094,131.1670889849456
phiusiil,iscx_url2016_binary,r07,rf,0.01,safer_neighbor,0.7917272185763963,external_primary,True,41233,32773,8460,0.20488443722261296,0.49929078014184397,0.20494408190000243,0.9985815602836879,0.17004488637507298,0.4560736133986786,0.19107410940187974,1.0,0,32773,12,8448,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r07,rf,0.01,selected,0.7909647576379867,source_validation,True,35675,20127,15548,0.9911702873160476,0.9913406410328629,0.9871442276942757,0.992667867249807,0.9910280417374384,0.9992465182724635,0.9990503768569837,0.009986585184081085,19926,201,114,15434,0.011207082092529868,0.011218368513589174,99.86585184081085
phiusiil,iscx_url2016_binary,r07,rf,0.01,selected,0.7909647576379867,source_s3_test,True,35674,20127,15547,0.9888153837528733,0.9891146085034501,0.9830357142857142,0.9914452949122017,0.9886388396016643,0.9987853677677013,0.9983381906911174,0.013216077905301337,19861,266,133,15414,0.014607067808672825,0.014618421671151656,132.16077905301336
phiusiil,iscx_url2016_binary,r07,rf,0.01,selected,0.7909647576379867,external_primary,True,41233,32773,8460,0.20488443722261296,0.49929078014184397,0.20494408190000243,0.9985815602836879,0.17004488637507298,0.4560736133986786,0.19107410940187974,1.0,0,32773,12,8448,1.0,1.0,10000.0
phiusiil,iscx_url2016_binary,r07,rf,0.01,more_permissive_neighbor,0.7906787540820936,source_validation,False,35675,20127,15548,0.9911422564821304,0.9913157987811613,0.9870810949091839,0.992667867249807,0.9909996238800358,0.9992465182724635,0.9990503768569837,0.010036269687484474,19925,202,114,15434,0.011259589931342061,0.011270877292309339,100.36269687484474
